Column	Column2
4260	N/A
4063	Adelino Granja
4162	Moisés Ferreira
4163	Sandra Carvalho
4065	Miguel Vale Almeida
4066	Duarte Cordeiro
4269	N/A
4270	N/A
4273	N/A
4274	N/A
4074	Paulo Afonso
4075	Graça Teixeira
4076	Ana Venâncio
4077	Manuel Pimenta
4281	N/A
4177	Henrique Leal
4179	N/A
4283	N/A
4181	N/A
4182	N/A
4286	N/A
4084	Daniel de Almeida
4291	N/A
4292	N/A
4089	Pedro Gonçalves
4090	Margarida Saavedra
4114	N/A
4117	N/A
4119	N/A
4121	N/A
4020	Rui Costa
4023	Joaquim Mealha Costa
4027	Nuno Silva
4130	Miguel Arriaga
4029	Matilde Fernandes
4222	Maria João Monte
4223	N/A
4135	Nuno Araújo
4229	Carlos Silva Ferreira
4230	N/A
4231	N/A
4236	N/A
4247	N/A
4249	N/A
4153	Leandra de Sousa
4154	José Ferreira Neves
4055	Olga Silvestre
4253	N/A
4057	Assunção Cristas
4255	N/A
4257	N/A
4259	N/A
4062	Fábio Salgado
4165	Alcinda da Silva
4266	Diamantino Sabina
4267	N/A
4268	N/A
4070	Maria Manuela Gonçalves
4275	N/A
4276	N/A
4278	N/A
4176	Sara Cura
4078	Cláudia Ferreira
4180	N/A
4081	Inês Gomes
4288	N/A
4289	N/A
4186	Eurídice Pereira
4294	N/A
4087	Celeste Amaro
4293	N/A
4088	Joaquim Cruz
4190	Maria José Esteves
4297	N/A
4093	Gonçalo Sampaio
4095	Sérgio Azevedo
4196	Sandra Cunha
4197	Paula Santos
4097	Orísia Roque
4198	Regina Marques
4100	N/A
4191	Nuno Tavares
4091	Paulo Pereira
4192	João Alves Barata
4194	Jorge Duarte Costa
4195	Fernando Sequeira
4098	Silvino Rodrigues
4199	Anabela Rodrigues
4200	Ivone Amaral
173	Jaime Gama
2	N/A
10	N/A
11	N/A
12	N/A
13	N/A
14	N/A
15	N/A
16	N/A
17	N/A
18	N/A
19	N/A
20	N/A
21	N/A
22	N/A
23	N/A
24	N/A
25	N/A
26	Arménio Santos
27	N/A
28	N/A
29	N/A
30	N/A
31	N/A
32	N/A
33	N/A
34	N/A
35	N/A
36	N/A
37	N/A
38	N/A
39	N/A
40	N/A
41	N/A
42	Duarte Pacheco
43	N/A
44	N/A
45	N/A
46	N/A
47	N/A
48	N/A
49	N/A
50	N/A
51	N/A
52	N/A
53	N/A
54	N/A
55	N/A
56	N/A
57	N/A
58	N/A
59	N/A
60	N/A
61	N/A
62	N/A
63	N/A
64	N/A
65	N/A
66	N/A
67	N/A
68	N/A
69	N/A
70	N/A
71	N/A
72	N/A
73	N/A
74	N/A
75	N/A
76	N/A
77	José Cesário
78	Pacheco Pereira
79	N/A
80	N/A
81	N/A
82	N/A
83	N/A
84	N/A
85	N/A
86	N/A
87	N/A
88	N/A
89	N/A
90	N/A
91	N/A
92	N/A
93	N/A
94	N/A
95	N/A
96	N/A
97	N/A
98	N/A
99	N/A
100	N/A
101	N/A
102	N/A
103	N/A
104	N/A
105	N/A
106	N/A
107	N/A
108	N/A
109	N/A
110	N/A
111	N/A
112	N/A
113	N/A
114	N/A
115	N/A
116	N/A
117	N/A
118	N/A
119	N/A
120	N/A
121	N/A
122	N/A
123	Miguel Macedo
124	N/A
125	N/A
126	N/A
127	N/A
3	Adão Silva
4	N/A
5	N/A
6	N/A
7	N/A
8	N/A
9	N/A
0	N/A
1	N/A
343	N/A
532	N/A
700	N/A
1163	N/A
978	N/A
1166	N/A
893	N/A
986	N/A
1083	N/A
1085	N/A
1280	N/A
1187	N/A
1300	N/A
1108	N/A
929	N/A
1304	N/A
935	N/A
1215	N/A
1220	N/A
1039	N/A
1231	N/A
1045	N/A
1145	N/A
1148	N/A
1251	N/A
1159	N/A
1354	N/A
1359	N/A
1741	Paulo Pisco
1991	Clara Carneiro
1466	N/A
1952	N/A
1467	N/A
1762	Margarida Botelho
1471	N/A
1860	N/A
1656	N/A
1862	N/A
1657	João Pinho de Almeida
1767	N/A
1658	N/A
1659	N/A
1992	N/A
1382	N/A
1993	Pedro do ó Ramos
1994	N/A
1575	N/A
1995	N/A
1996	N/A
1871	N/A
1997	N/A
1998	Luís Campos Ferreira
1579	N/A
1999	N/A
2000	N/A
1876	N/A
2001	N/A
2002	N/A
2003	N/A
1488	Afonso Candal
2004	N/A
1685	N/A
2005	N/A
1882	N/A
2007	N/A
2008	N/A
2009	N/A
2010	N/A
1689	N/A
1887	N/A
2011	Pedro Silva Pereira
2012	N/A
1891	N/A
2015	António Almeida Henriques
1501	N/A
1695	N/A
2016	N/A
1595	N/A
1786	N/A
2017	N/A
2018	N/A
2019	N/A
2020	N/A
2021	Manuel Joaquim Ferreira
2022	N/A
1513	N/A
2023	N/A
2024	N/A
2027	Adriano Rafael Moreira
2028	N/A
2029	N/A
1905	Fernando Negrão
1906	N/A
1608	N/A
2030	N/A
2031	N/A
1711	N/A
1909	N/A
1910	N/A
1911	N/A
1713	Bruno Vitorino
2033	N/A
2034	N/A
2035	N/A
2036	N/A
2037	N/A
1918	N/A
1919	N/A
1920	N/A
2038	Fernando Alves Pereira
1817	N/A
2041	António Manuel Campos
2043	Ângela Sabino
1924	N/A
1925	N/A
1926	N/A
1828	N/A
2044	N/A
2046	N/A
1546	N/A
1988	N/A
2048	N/A
2049	N/A
2050	N/A
1932	N/A
2051	N/A
2052	N/A
1837	N/A
1935	N/A
2053	N/A
1637	N/A
2054	N/A
1966	Maria João Fonseca
2055	N/A
2056	Marisa Macedo
1742	N/A
1842	N/A
2058	N/A
1744	N/A
1968	N/A
2059	N/A
1845	N/A
1745	N/A
1942	N/A
1943	Ramos Preto
1944	N/A
1945	N/A
1946	N/A
1947	N/A
1948	N/A
1949	N/A
1950	N/A
1951	José de Matos Rosa
1983	N/A
1953	N/A
1954	N/A
1955	N/A
1956	N/A
1653	N/A
1957	N/A
1959	N/A
1865	N/A
2013	N/A
2938	N/A
2727	N/A
2701	N/A
2315	N/A
2413	N/A
2822	N/A
2223	N/A
2191	Helena Pinto
2224	N/A
2419	Cecília Meireles
2420	N/A
2137	N/A
2429	N/A
2143	Fernando Pratas
2634	N/A
2535	N/A
2636	N/A
2147	N/A
2348	N/A
2443	N/A
2152	N/A
2255	N/A
2669	N/A
2264	Pedro Farmhouse
2481	N/A
2399	N/A
2180	N/A
2696	N/A
2592	N/A
2404	N/A
2702	N/A
3002	N/A
2704	N/A
2602	N/A
2814	N/A
2815	N/A
2293	N/A
2503	N/A
2803	N/A
2823	N/A
2201	N/A
2932	N/A
2739	N/A
2945	N/A
2869	N/A
2901	N/A
2804	N/A
3003	N/A
3684	N/A
3587	N/A
3705	N/A
3208	N/A
3904	N/A
3809	N/A
3602	N/A
3506	N/A
3406	N/A
3215	N/A
3119	N/A
3216	N/A
3217	N/A
3510	N/A
3219	N/A
3220	N/A
3221	N/A
3412	N/A
3224	N/A
3417	N/A
3329	N/A
3619	N/A
3527	N/A
3332	N/A
3528	N/A
3140	N/A
3426	N/A
3624	N/A
3335	N/A
3531	N/A
3143	N/A
3435	N/A
3247	N/A
3249	N/A
3440	N/A
3156	N/A
3447	N/A
3357	N/A
3168	N/A
3553	N/A
3170	N/A
3560	N/A
3272	N/A
3661	N/A
3274	N/A
3375	N/A
3187	N/A
3188	N/A
3575	N/A
3576	N/A
3679	N/A
3578	N/A
3680	N/A
3681	N/A
3484	N/A
3485	N/A
3197	N/A
3487	N/A
3585	N/A
3298	N/A
3593	N/A
3997	Anabela Ponçes Correia
3701	N/A
3692	N/A
3589	N/A
3892	N/A
3706	N/A
3592	N/A
3711	N/A
3712	N/A
3913	Wilson Ávila
3717	N/A
3922	Eugénia Maria Frias
3929	António Torres
3932	Rui Faustino
3838	N/A
3840	N/A
3851	N/A
3852	N/A
3853	N/A
3753	N/A
3856	N/A
3949	Maria Antonieta Dias
3991	Nuno Encarnação
4099	N/A
4085	Pedro Lynce
4115	N/A
4123	N/A
4214	João Figueiredo
4124	N/A
4218	Ana Paula Seabra
4228	Dora Mourinho
4143	Raquel Coelho
4048	Lucília Costa
4252	N/A
4160	Carla Roque Santos
4170	Duarte Filipe Marques
4189	Amílcar Romano
4300	N/A
